ANNOSCOL;CODICE;DENOMINAZIONE;GRADO;TIPO;PARITARIA;INDIRIZZO;CODVIA;MUNICIPIO;ID_NIL;NIL;LONG_X_4326;LAT_Y_4326;Location
2021;2183;GRIGIONI;Scuola primaria;Statale;No;Via LUIGI SCROSATI 3;6488;6;52;BANDE NERE;9.1396548731;45.4536283001;(45.4536283001, 9.1396548731)
2021;2185;DEVOTA MACULAN;Scuola primaria;Ente religioso;SI;Via ANGELO INGANNI 12;6672;6;53;LORENTEGGIO;9.12776987533;45.4476980773;(45.4476980773, 9.12776987533)
2021;2186;Narcisi ;Scuola primaria;Statale;No;Via DEI NARCISI 2;6686;6;53;LORENTEGGIO;9.12867168776;45.450107314;(45.450107314, 9.12867168776)
2021;2187;Viterbo;Scuola primaria;Statale;No;Via VITERBO 31;6712;7;56;FORZE ARMATE;9.10768228614;45.4561106083;(45.4561106083, 9.10768228614)
2021;2188;Forze armate ;Scuola primaria;Statale;No;Via DELLE FORZE ARMATE 279;6643;7;56;FORZE ARMATE;9.10344488983;45.4589700894;(45.4589700894, 9.10344488983)
2021;2189;NICCOLO' TOMMASEO;Scuola primaria;Statale;No;Via MUGGIANO 16;6715;7;54;MUGGIANO;9.07061808408;45.4487064666;(45.4487064666, 9.07061808408)
2021;2190;CARLO ZIMA - ANITA GARIBALDI;Scuola primaria;Statale;No;Via ANSELMO DA BAGGIO 60;6782;7;55;BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA;9.08724561432;45.4640785857;(45.4640785857, 9.08724561432)
2021;2191;FRANCESCA SAVERIO CABRINI;Scuola primaria;Statale;No;Via DELLE FORZE ARMATE 65;6643;7;52;BANDE NERE;9.12974688132;45.4629069938;(45.4629069938, 9.12974688132)
2021;2193;FRATELLI CERVI;Scuola primaria;Statale;No;Via DEI SALICI 2;6829;7;55;BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA;9.081061768215374;45.45204251826601;(45.45204251826601, 9.081061768215374)
2021;2195;MADRE BUCCHI;Scuola primaria;Ente religioso;SI;Via PALMI 25;6699;7;56;FORZE ARMATE;9.09831436779;45.4585133296;(45.4585133296, 9.09831436779)
2021;2196;LUIGI EINAUDI;Scuola primaria;Statale;No;Via VAL D'INTELVI 11;6752;7;55;BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA;9.08719634173;45.4609082798;(45.4609082798, 9.08719634173)
2021;2198;Valdagno;Scuola primaria;Statale;No;Via VALDAGNO 8;6581;7;56;FORZE ARMATE;9.11243812176;45.4612551221;(45.4612551221, 9.11243812176)
2021;2200;BETLEM;Scuola primaria;Ente religioso;SI;Via NOVARA 540;6624;7;63;FIGINO;9.0720423423;45.4896363023;(45.4896363023, 9.0720423423)
2021;2201;CARLO POMA;Scuola primaria;Statale;No;Via GAETANO AIRAGHI 42;6330;7;62;QUINTO ROMANO;9.08507946176;45.4756348083;(45.4756348083, 9.08507946176)
2021;2202;LUCIANO MANARA;Scuola primaria;Statale;No;Via FELICITE' ROBERT LAMENNAIS 20;6084;7;61;QUARTO CAGNINO;9.11311215467;45.4737125985;(45.4737125985, 9.11311215467)
2021;2204;CASA DEI BAMBINI - SCUOLA MONTESSORI;Scuola primaria;Ente privato laico;SI;Via AROSIO 3;6479;7;60;STADIO - IPPODROMI;9.12487173685;45.4733298937;(45.4733298937, 9.12487173685)
2021;2206;Visconti;Scuola primaria;Statale;No;Via ALEX VISCONTI 16;7529;8;65;Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO;9.10021152433;45.50378016;(45.50378016, 9.10021152433)
2021;2207;Viscontini ;Scuola primaria;Statale;No;Via MATILDE VISCONTINI 7;6749;8;65;Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO;9.106119773835491;45.490693028103834;(45.490693028103834, 9.106119773835491)
2021;2208;IPPOLITO NIEVO;Scuola primaria;Statale;No;Via LUCIO CORNELIO SILLA 150;6732;7;63;FIGINO;9.07735552507;45.4935284235;(45.4935284235, 9.07735552507)
2021;2210;Cilea;Scuola primaria;Statale;No;Via FRANCESCO CILEA 12;7526;8;65;Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO;9.10520170167;45.4971195727;(45.4971195727, 9.10520170167)
2021;2211;Ande;Scuola primaria;Statale;No;Via DELLE ANDE 4;7496;8;65;Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO;9.12497390045;45.4942638764;(45.4942638764, 9.12497390045)
2021;2212;MARIA MONTESSORI;Scuola primaria;Statale;No;Via GIACOMO QUARENGHI 10;7478;8;65;Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO;9.12078016406;45.4945844238;(45.4945844238, 9.12078016406)
2021;2213;RICCARDO MASSA;Scuola primaria;Statale;No;Via GIACOMO QUARENGHI 12;7478;8;65;Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO;9.11991930133;45.494729649;(45.494729649, 9.11991930133)
2021;2214;LUIGI CADORNA;Scuola primaria;Statale;No;Via CARLO DOLCI 5;6555;7;57;SAN SIRO;9.14297546501;45.4719645363;(45.4719645363, 9.14297546501)
2021;2216;CASA DEI BAMBINI MONTESSORI;Scuola primaria;Ente privato laico;SI;Via LORENZO BARTOLINI 46;7178;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.1523223502;45.4921437538;(45.4921437538, 9.1523223502)
2021;2217;BEATA VERGINE;Scuola primaria;Ente religioso;SI;Via GIUSEPPE TERRAGNI 36;6445;8;66;QT 8;9.13340885459;45.4859003686;(45.4859003686, 9.13340885459)
2021;2218;Monte Baldo;Scuola primaria;Statale;No;Via MONTE BALDO 11;6323;7;60;STADIO - IPPODROMI;9.11922116483;45.4755225545;(45.4755225545, 9.11922116483)
2021;2220;MARTIN LUTHER KING;Scuola primaria;Statale;No;Piazza SANTA MARIA NASCENTE 30;6441;8;66;QT 8;9.13408128311;45.4870440454;(45.4870440454, 9.13408128311)
2021;2221;GIUSEPPE LOMBARDO RADICE;Scuola primaria;Statale;No;Via PIER ALESSANDRO PARAVIA 83;6571;7;60;STADIO - IPPODROMI;9.13558247395;45.4745577547;(45.4745577547, 9.13558247395)
2021;2222;SAN GIUSEPPE CALASANZIO;Scuola primaria;Statale;No;Via DON CARLO GNOCCHI 25;6483;7;60;STADIO - IPPODROMI;9.12502956366;45.4724749083;(45.4724749083, 9.12502956366)
2021;2223;SANTA GIULIANA FALCONIERI;Scuola primaria;Ente religioso;SI;Via BERNARDO ZAMAGNA 18;6570;7;60;STADIO - IPPODROMI;9.13386828537;45.4749914776;(45.4749914776, 9.13386828537)
2021;2224;ECOLE FRANCAISE DE MILAN;Scuola primaria;Ente privato laico;No;Via LAVENO 12;6504;7;60;STADIO - IPPODROMI;9.13830410336;45.4769641148;(45.4769641148, 9.13830410336)
2021;2227;GIOVANNI GHERARDINI;Scuola primaria;Statale;No;Via PIER FRANCESCO CITTADINI 9;7475;8;76;QUARTO OGGIARO - VIALBA - MUSOCCO;9.12937002728;45.5141313334;(45.5141313334, 9.12937002728)
2021;2228;Val Lagarina;Scuola primaria;Statale;No;Via VAL LAGARINA 44;7489;8;76;QUARTO OGGIARO - VIALBA - MUSOCCO;9.13500874064;45.520546623;(45.520546623, 9.13500874064)
2021;2229;GOFFREDO MAMELI;Scuola primaria;Statale;No;Via CONSOLE MARCELLO 9;7278;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.14812332632;45.498819955;(45.498819955, 9.14812332632)
2021;2230;RINNOVATA PIZZIGONI;Scuola primaria;Statale;No;Via CASTELLINO DA CASTELLO 10;7308;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.1585545643;45.4962021931;(45.4962021931, 9.1585545643)
2021;2231;DANTE ALIGHIERI;Scuola primaria;Statale;No;Via MAC MAHON 100;7221;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.15603979085;45.4955650132;(45.4955650132, 9.15603979085)
2021;2232;GIOVANNI XXIII;Scuola primaria;Ente religioso;SI;Via GIOVANNI AMBROGIO DE PREDIS 8;7293;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.15136184634;45.4974554306;(45.4974554306, 9.15136184634)
2021;2233;LA ZOLLA;Scuola primaria;Ente privato laico;SI;Via CACCIALEPORI 22;6557;7;57;SAN SIRO;9.14302381054;45.4695107017;(45.4695107017, 9.14302381054)
2021;2234;PIETRO MICCA;Scuola primaria;Statale;No;Via GATTAMELATA 35;7156;8;67;PORTELLO;9.15187516795;45.4838168971;(45.4838168971, 9.15187516795)
2021;2235;VITTORIO BACHELET;Scuola primaria;Statale;No;Via SAPRI 50;7441;8;72;MAGGIORE - MUSOCCO - CERTOSA;9.12957823251;45.5045495421;(45.5045495421, 9.12957823251)
2021;2236;ALFREDO CAPPELLINI;Scuola primaria;Statale;No;Via GIOVANNI BATTISTA DE ROSSI 2;7401;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.1405996241;45.5010454712;(45.5010454712, 9.1405996241)
2021;2237;MARIA CONSOLATRICE;Scuola primaria;Ente religioso;SI;Via AMPEZZO 8;7392;8;71;VILLAPIZZONE - CAGNOLA - BOLDINASCO;9.14047084432;45.4970361628;(45.4970361628, 9.14047084432)
2021;2239;Pareto;Scuola primaria;Statale;No;Via VILFREDO PARETO 26;7440;8;72;MAGGIORE - MUSOCCO - CERTOSA;9.12602504252;45.5026623158;(45.5026623158, 9.12602504252)
2021;2240;FRANCESCANE DEL CUORE IMMACOLATO DI MARIA;Scuola primaria;Ente religioso;SI;Via GAREGNANO 10;7413;8;72;MAGGIORE - MUSOCCO - CERTOSA;9.12889553804;45.5014655736;(45.5014655736, 9.12889553804)
2021;2242;Trilussa;Scuola primaria;Statale;No;Via ARTURO GRAF 74;7338;8;76;QUARTO OGGIARO - VIALBA - MUSOCCO;9.1457860986;45.5122776999;(45.5122776999, 9.1457860986)
2021;2243;Graf;Scuola primaria;Statale;No;Via ARTURO GRAF 70;7338;8;76;QUARTO OGGIARO - VIALBA - MUSOCCO;9.14562759895;45.5127865761;(45.5127865761, 9.14562759895)
2021;2245;MANDELLI ANDREA;Scuola primaria;Ente privato laico;SI;Via LODOVICO PAVONI 10;1401;9;79;DERGANO;9.18713423689;45.5015826516;(45.5015826516, 9.18713423689)
2021;2246;ANTONIO SCARPA;Scuola primaria;Statale;No;Via CELESTE CLERICETTI 22;2221;3;22;CITTA' STUDI;9.235714881316394;45.47800313206231;(45.47800313206231, 9.235714881316394)
2021;2248;LIBERA SCUOLA STEINERIANA;Scuola primaria;Ente privato laico;SI;Via TOMMASO PINI 1;2634;3;23;LAMBRATE - ORTICA;9.24047694766;45.4846693147;(45.4846693147, 9.24047694766)
2021;2249;ISTITUTO SANT'ANNA;Scuola primaria;Ente religioso;SI;Via MELORIA 3;6424;8;58;DE ANGELI - MONTE ROSA;9.14551728763;45.4825536863;(45.4825536863, 9.14551728763)
2021;2300;PRO JUVENTUTE ISTITUTO DON GNOCCHI;Scuola primaria;Statale;No;Via ALFONSO CAPECELATRO 66;6575;7;60;STADIO - IPPODROMI;9.12724128865;45.4733558892;(45.4733558892, 9.12724128865)
2021;2302;SIR JAMES HENDERSON SCHOOL;Scuola primaria;Ente privato laico;No;Via CARLO ALBERTO PISANI DOSSI 16;2638;3;18;CIMIANO - ROTTOLE - Q.RE FELTRE;9.24439432184;45.4873194209;(45.4873194209, 9.24439432184)
2021;2303;BES ELEMENTARY SCHOOL;Scuola primaria;Ente privato laico;SI;Via VAL CISMON 9;1666;9;14;NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI;9.19465490819;45.5060982517;(45.5060982517, 9.19465490819)
2021;2304;ST.LOUIS SCHOOL;Scuola primaria;Ente privato laico;SI;Via ENRICO CAVIGLIA 1;4198;4;35;LODI - CORVETTO;9.22989659204;45.4440928735;(45.4440928735, 9.22989659204)
2021;2306;ISTITUTO SANT'AMBROGIO SALESIANO;Scuola primaria;Ente religioso;SI;Via COPERNICO 9;1204;2;10;STAZIONE CENTRALE - PONTE SEVESO;9.2011189074;45.4880626689;(45.4880626689, 9.2011189074)
2021;2307;FONDAZIONE JOSEF TEHILLOT;Scuola primaria;Ente privato laico;SI;Via GIORGIO WASHINGTON 21;6111;7;51;PORTA MAGENTA;9.15528092554;45.463753586;(45.463753586, 9.15528092554)
2021;2309;SCUOLA STEINERIANA COMETA;Scuola primaria;Ente privato laico;No;Via DIONIGI BUSSOLA 7;5405;6;45;MONCUCCO - SAN CRISTOFORO;9.15753495579;45.4453728407;(45.4453728407, 9.15753495579)
2021;2310;NAGIB MAHFUZ;Scuola primaria;Ente privato laico;No;Via SIMONE STRATICO 7;6534;7;60;STADIO - IPPODROMI;9.13519994076;45.4758386991;(45.4758386991, 9.13519994076)
2021;2311;ANDERSEN SCHOOL;Scuola primaria;Ente privato laico;No;Via DON CARLO SAN MARTINO 8;3297;4;25;CORSICA;9.23525932408;45.4678471299;(45.4678471299, 9.23525932408)
2021;2312;LES GALIPETTES;Scuola primaria;Ente privato laico;SI;Via SAN GIUSEPPE COTTOLENGO 25;5375;6;48;RONCHETTO SUL NAVIGLIO - Q.RE LODOVICO IL MORO;9.14457290135;45.4418037109;(45.4418037109, 9.14457290135)
2021;2313;MBM - MILANO BILINGUE MONTESSORI;Scuola primaria;Ente privato laico;SI;Via NICOLA PALMIERI 72;5323;5;42;STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA;9.18492787125;45.4347670278;(45.4347670278, 9.18492787125)
2021;2315;ICS INTERNATIONAL SCHOOL;Scuola primaria;Ente privato laico;SI;Viale ORTLES 46;4133;5;36;SCALO ROMANA;9.205645249055886;45.43954102596085;(45.43954102596085, 9.205645249055886)
2021;2316;San Giusto;Scuola primaria;Statale;No;Via SAN GIUSTO 65;6315;7;56;FORZE ARMATE;9.11794852426;45.4713505544;(45.4713505544, 9.11794852426)
2021;2317;CANADIAN SCHOOL OF MILAN;Scuola primaria;Ente privato laico;No;Via MELCHIORRE GIOIA 42;1108;2;10;STAZIONE CENTRALE - PONTE SEVESO;9.199107041386837;45.48757490917477;(45.48757490917477, 9.199107041386837)
2021;2318;ST.LOUIS SCHOOL;Scuola primaria;Ente privato laico;SI;Via MARCANTONIO COLONNA 24;7158;8;67;PORTELLO;9.15355479206;45.486489268;(45.486489268, 9.15355479206)
2021;2319;ICS INTERNATIONAL SCHOOL;Scuola primaria;Ente privato laico;SI;Via CARLO TENCA 2;2118;2;10;STAZIONE CENTRALE - PONTE SEVESO;9.20131587291;45.4799613221;(45.4799613221, 9.20131587291)
2122;2000;PAOLO E LARISSA PINI;Scuola primaria;Statale;No;Via STEFANARDO DA VIMERCATE 14;2456;2;16;GORLA - PRECOTTO;9.22648224656;45.5063408362;(45.5063408362, 9.22648224656)
2122;2002;ISTITUTO GIACOMO LEOPARDI;Scuola primaria;Ente privato laico;SI;Via ARENA 13;5182;1;6;PORTA TICINESE - CONCA DEL NAVIGLIO;9.17935340899;45.4558715769;(45.4558715769, 9.17935340899)
2122;2003;ARIBERTO DA INTIMIANO - SANTA MADDALENA DI CANOSSA;Scuola primaria;Statale;No;Via ARIBERTO DA INTIMIANO 14;5092;1;7;MAGENTA - S. VITTORE;9.17327758799;45.458854609;(45.458854609, 9.17327758799)
2122;2005;PIO ISTITUTO BUON PASTORE;Scuola primaria;Ente religioso;SI;Via SAN VITTORE 29;647;1;7;MAGENTA - S. VITTORE;9.1696323647;45.4634431499;(45.4634431499, 9.1696323647)
2122;2006;COLLEGIO SAN CARLO;Scuola primaria;Ente religioso;SI;Corso MAGENTA 71;604;1;7;MAGENTA - S. VITTORE;9.16977229797;45.4655815315;(45.4655815315, 9.16977229797)
2122;2007;SUORE MARCELLINE;Scuola primaria;Ente religioso;SI;Piazza NICCOLO' TOMMASEO 1;6175;1;7;MAGENTA - S. VITTORE;9.16723776787;45.4695776369;(45.4695776369, 9.16723776787)
2122;2008;ELEONORA E FRATELLI RUFFINI;Scuola primaria;Statale;No;Via FRATELLI RUFFINI 4;6163;1;7;MAGENTA - S. VITTORE;9.17025149437;45.4664271045;(45.4664271045, 9.17025149437)
2122;2009;LUIGI ROSSARI - ENRICHETTA CASTIGLIONI;Scuola primaria;Statale;No;Via DELLA SPIGA 29;226;1;1;DUOMO;9.19564891741;45.4711207025;(45.4711207025, 9.19564891741)
2122;2010;CICERI VISCONTI;Scuola primaria;Statale;No;Via PALERMO 9;1025;1;2;BRERA;9.18538313743;45.4752157145;(45.4752157145, 9.18538313743)
2122;2014;SCUOLA GERMANICA;Scuola primaria;Ente privato laico;No;Via LEGNANO 24;7082;1;2;BRERA;9.18172145881;45.4761739715;(45.4761739715, 9.18172145881)
2122;2015;ISTITUTO ZACCARIA;Scuola primaria;Ente religioso;SI;Via DELLA COMMENDA 5;3146;1;4;GUASTALLA;9.19886098205;45.4591768563;(45.4591768563, 9.19886098205)
2122;2016;MADRE CABRINI;Scuola primaria;Ente religioso;SI;Corso DI PORTA ROMANA 105;402;1;4;GUASTALLA;9.19892409768;45.4542760424;(45.4542760424, 9.19892409768)
2122;2018;SUORE MARCELLINE;Scuola primaria;Ente religioso;SI;Via QUADRONNO 15;4021;1;5;PORTA VIGENTINA - PORTA LODOVICA;9.19254952487;45.4543201773;(45.4543201773, 9.19254952487)
2122;2020;CARLO PORTA - GAETANA AGNESI;Scuola primaria;Statale;No;Via QUADRONNO 32;4021;1;5;PORTA VIGENTINA - PORTA LODOVICA;9.19468165553;45.4540763467;(45.4540763467, 9.19468165553)
2122;2021;VINCENZO CUOCO;Scuola primaria;Statale;No;Via FILIPPO CORRIDONI 34;3020;1;4;GUASTALLA;9.20384126085;45.4635347875;(45.4635347875, 9.20384126085)
2122;2022;SUORE ORSOLINE DI SAN CARLO;Scuola primaria;Ente religioso;SI;Via LANZONE 53;554;1;1;DUOMO;9.17457650158;45.4615112963;(45.4615112963, 9.17457650158)
2122;2023;EMILIO DE MARCHI;Scuola primaria;Statale;No;Via SANT'ORSOLA 15;649;1;1;DUOMO;9.18051475278;45.4625886603;(45.4625886603, 9.18051475278)
2122;2024;ARMANDO DIAZ;Scuola primaria;Statale;No;Via CROCEFISSO 15;587;1;1;DUOMO;9.185814393446613;45.457000323157914;(45.457000323157914, 9.185814393446613)
2122;2025;CONVITTO NAZIONALE LONGONE;Scuola primaria;Statale;No;Via DEGLI OLIVETANI 9;6220;1;7;MAGENTA - S. VITTORE;9.16877846662;45.4618376308;(45.4618376308, 9.16877846662)
2122;2026;SETTI CARRARO DALLA CHIESA;Scuola primaria;Statale;No;Via PASSIONE 12;3033;1;4;GUASTALLA;9.20213851052;45.4649894441;(45.4649894441, 9.20213851052)
2122;2027;MONTESSORI S.R.L;Scuola primaria;Ente privato laico;SI;Via MILAZZO 9;1034;1;2;BRERA;9.1875804786;45.4794514928;(45.4794514928, 9.1875804786)
2122;2028;NUOVA EDUCAZIONE;Scuola primaria;Ente privato laico;SI;Via PACE 10;3150;1;4;GUASTALLA;9.20294814951;45.4588076258;(45.4588076258, 9.20294814951)
2122;2029;ASSOCIAZIONE SCUOLA SVIZZERA;Scuola primaria;Ente privato laico;No;Via ANDREA APPIANI 21;1050;1;2;BRERA;9.19408186928;45.4785158582;(45.4785158582, 9.19408186928)
2122;2032;GOVONE - CONFALONIERI;Scuola primaria;Statale;No;Via JACOPO DAL VERME 10;1130;9;11;ISOLA;9.18793152764;45.4873612105;(45.4873612105, 9.18793152764)
2122;2034;FAES ARGONNE BILINGUE - SCUOLA PRIMARIA MASCHILE;Scuola primaria;Ente privato laico;SI;Via GIOVANNI ANTONIO AMADEO 11;3228;3;22;CITTA' STUDI;9.23170220306;45.4710772144;(45.4710772144, 9.23170220306)
2122;2035;MARIA CONSOLATRICE;Scuola primaria;Ente religioso;SI;Via MELCHIORRE GIOIA 51;1108;2;11;ISOLA;9.19842072671;45.4876141675;(45.4876141675, 9.19842072671)
2122;2036;ALBERTO DA GIUSSANO;Scuola primaria;Statale;No;Bastioni DI PORTA NUOVA 4;1062;1;2;BRERA;9.19118913506;45.4800266003;(45.4800266003, 9.19118913506)
2122;2037;LUIGI GALVANI;Scuola primaria;Statale;No;Via LUIGI GALVANI 7;1179;2;10;STAZIONE CENTRALE - PONTE SEVESO;9.20052423885;45.485573434;(45.485573434, 9.20052423885)
2122;2040;GIANNI RODARI;Scuola primaria;Statale;No;Via GIUSEPPE BOTTELLI 1;1419;2;13;GRECO - SEGNANO;9.21079640136;45.5029535281;(45.5029535281, 9.21079640136)
2122;2041;PIO MENOTTI - MURATORI;Scuola primaria;Statale;No;Via EMANUELE MUZIO 5;1218;2;12;MACIACHINI - MAGGIOLINA;9.20029561222;45.4907547439;(45.4907547439, 9.20029561222)
2122;2042;LOCATELLI ANTONIO;Scuola primaria;Statale;No;Via VEGLIA 80;1337;9;12;MACIACHINI - MAGGIOLINA;9.19642029805;45.5028356188;(45.5028356188, 9.19642029805)
2122;2043;ARBE - ZARA;Scuola primaria;Statale;No;Viale ZARA 96;1170;2;12;MACIACHINI - MAGGIOLINA;9.19559137583;45.4965514082;(45.4965514082, 9.19559137583)
2122;2045;ISTITUTO GONZAGA;Scuola primaria;Ente religioso;SI;Via VITRUVIO 41;2134;2;10;STAZIONE CENTRALE - PONTE SEVESO;9.20604471595;45.4825871033;(45.4825871033, 9.20604471595)
2122;2046;MARGHERITA DI SAVOIA - CARDINALE F. BORROMEO;Scuola primaria;Statale;No;Via FELICE CASATI 6;2122;3;21;BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE;9.20665466664;45.4774220763;(45.4774220763, 9.20665466664)
2122;2047;Bacone ;Scuola primaria;Statale;No;Via CARLO MATTEUCCI 3;2167;3;21;BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE;9.21598001652;45.4812078037;(45.4812078037, 9.21598001652)
2122;2048;ANTONIO STOPPANI;Scuola primaria;Statale;No;Via ANTONIO STOPPANI 1;2163;3;21;BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE;9.21166036417;45.4761535865;(45.4761535865, 9.21166036417)
2122;2049;CARLO PISACANE - CARLO POERIO;Scuola primaria;Statale;No;Via CARLO PISACANE 9;2188;3;21;BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE;9.21106284796;45.4694226376;(45.4694226376, 9.21106284796)
2122;2052;EMILIO MOROSINI - MARIA BEATRICE DI SAVOIA;Scuola primaria;Statale;No;Via EMILIO MOROSINI 11;3073;4;26;XXII MARZO;9.21142874166;45.4604243206;(45.4604243206, 9.21142874166)
2122;2053;MARIA AUSILIATRICE;Scuola primaria;Ente religioso;SI;Via BONVESIN DE LA RIVA 12;3087;4;26;XXII MARZO;9.21216397768;45.4636771379;(45.4636771379, 9.21216397768)
2122;2054;TOMMASO GROSSI;Scuola primaria;Statale;No;Via MONTE VELINO 2;3338;4;29;ORTOMERCATO;9.22450950936;45.4528669702;(45.4528669702, 9.22450950936)
2122;2055;GIORDANO OTTOLINI - CRISTINA BELGIOIOSO;Scuola primaria;Statale;No;Via PIETRO COLLETTA 49;4078;4;28;UMBRIA - MOLISE - CALVAIRATE;9.21178950957;45.4489120769;(45.4489120769, 9.21178950957)
2122;2056;SUORE MANTELLATE;Scuola primaria;Ente religioso;SI;Via GIORGIO VASARI 16;4070;4;27;PTA ROMANA;9.20690893119;45.4534997059;(45.4534997059, 9.20690893119)
2122;2057;PIETRO THOUAR - LUIGI GONZAGA;Scuola primaria;Statale;No;Via VINCENZO BRUNACCI 2;5241;5;6;PORTA TICINESE - CONCA DEL NAVIGLIO;9.17735926674;45.4446723811;(45.4446723811, 9.17735926674)
2122;2058;Foppette;Scuola primaria;Statale;No;Via DELLE FOPPETTE 1;5143;6;50;PORTA GENOVA;9.1559491167;45.451292855;(45.451292855, 9.1559491167)
2122;2059;GIOVANNA OBERDAN PORZI;Scuola primaria;Statale;No;Via BERGOGNONE 2;5130;6;50;PORTA GENOVA;9.16166920664;45.4565353767;(45.4565353767, 9.16166920664)
2122;2060;G. Romano;Scuola primaria;Statale;No;Via GIULIO ROMANO 2;4057;5;27;PTA ROMANA;9.19859287985;45.4485009318;(45.4485009318, 9.19859287985)
2122;2061;F. CONFORTI - B. AVOGADRO;Scuola primaria;Statale;No;Via VIGEVANO 19;5116;6;44;PORTA TICINESE - CONCHETTA;9.17352197107;45.4528594139;(45.4528594139, 9.17352197107)
2122;2063;IACOPO BAROZZI;Scuola primaria;Statale;No;Via FERDINANDO BOCCONI 17;4050;5;5;PORTA VIGENTINA - PORTA LODOVICA;9.19076160885;45.4490804747;(45.4490804747, 9.19076160885)
2122;2064;GIUSEPPE PIOLTI DE BIANCHI - GASPARA STAMPA;Scuola primaria;Statale;No;Via GENTILINO 14;5204;5;6;PORTA TICINESE - CONCA DEL NAVIGLIO;9.1824283467;45.4490886806;(45.4490886806, 9.1824283467)
2122;2065;NOVARO - FERRUCCI;Scuola primaria;Statale;No;Piazza SICILIA 2;6266;7;51;PORTA MAGENTA;9.15305386271;45.4648326303;(45.4648326303, 9.15305386271)
2122;2066;IMMACOLATA CONCEZIONE;Scuola primaria;Ente religioso;SI;Via ELBA 18;6243;7;51;PORTA MAGENTA;9.15672412024;45.4640894633;(45.4640894633, 9.15672412024)
2122;2067;ISTITUTO SAN PAOLO DELLE SUORE ANGELICHE;Scuola primaria;Ente religioso;SI;Via MICHELANGELO BUONARROTI 49;6253;8;58;DE ANGELI - MONTE ROSA;9.15516160681;45.4726824049;(45.4726824049, 9.15516160681)
2122;2069;PIETRO MOSCATI - BIANCA MARIA SFORZA;Scuola primaria;Statale;No;Via PIETRO MOSCATI 1;7136;8;69;SARPI;9.16898924013;45.4789973542;(45.4789973542, 9.16898924013)
2122;2070;REGINA CARMELI;Scuola primaria;Ente religioso;SI;Via MONVISO 33;7212;8;69;SARPI;9.17022426015;45.4859593854;(45.4859593854, 9.17022426015)
2122;2071;FERRANTE APORTI;Scuola primaria;Statale;No;Via ANDREA MANTEGNA 10;7203;8;69;SARPI;9.16798551114;45.4835270187;(45.4835270187, 9.16798551114)
2122;2072;GIUSEPPE GIUSTI - SANTA CHIARA D'ASSISI;Scuola primaria;Statale;No;Via GIUSEPPE GIUSTI 15;7127;1;69;SARPI;9.1768852608;45.4800707888;(45.4800707888, 9.1768852608)
2122;2073;GIOVANNI PASCOLI;Scuola primaria;Statale;No;Via GIOVANNI RASORI 19;6190;7;68;PAGANO;9.16132273273;45.4677386594;(45.4677386594, 9.16132273273)
2122;2074;LEONE TOLSTOJ;Scuola primaria;Statale;No;Via ZUARA 9;6126;6;52;BANDE NERE;9.14941894489;45.4568805755;(45.4568805755, 9.14941894489)
2122;2076;LEONE XIII;Scuola primaria;Ente religioso;SI;Via LEONE TREDICESIMO 12;6353;8;68;PAGANO;9.16319276643;45.474263479;(45.474263479, 9.16319276643)
2122;2077;GIACOMO LEOPARDI;Scuola primaria;Statale;No;Viale LUIGI BODIO 22;1237;9;77;BOVISA;9.16859258722;45.4976409796;(45.4976409796, 9.16859258722)
2122;2078;SANTA GEMMA CALGANI;Scuola primaria;Ente religioso;SI;Via FILIPPO BALDINUCCI 88;1267;9;77;BOVISA;9.16737303888;45.5029850581;(45.5029850581, 9.16737303888)
2122;2080;MARIE CURIE;Scuola primaria;Statale;No;Via DIEGO GUICCIARDI 1;1244;9;79;DERGANO;9.17346811617;45.5012994661;(45.5012994661, 9.17346811617)
2122;2081;RAFFAELLO LAMBRUSCHINI - CATERINA CYBO;Scuola primaria;Statale;No;Via BENIGNO CRESPI 1;1313;9;79;DERGANO;9.18602238398;45.4985724369;(45.4985724369, 9.18602238398)
